ID_Number	Year of catch	Catch date	Mass
933188	2010	17.aug.10	3100
933197	2010	17.aug.10	3200
933241	2010	17.aug.10	5000
933364	2010	18.aug.10	1200
933392	2010	18.aug.10	1800
933414	2010	18.aug.10	2000
933476	2010	18.aug.10	4600
933247	2010	18.aug.10	5000
933386	2010	19.aug.10	1500
933213	2010	19.aug.10	3500
933103	2010	20.aug.10	1300
933145	2010	20.aug.10	1800
933107	2010	20.aug.10	1900
933144	2010	20.aug.10	1900
933420	2010	20.aug.10	2000
933423	2010	20.aug.10	2200
933156	2010	20.aug.10	2500
933128	2010	21.aug.10	1600
933127	2010	21.aug.10	1700
933119	2010	21.aug.10	1900
933318	2010	21.aug.10	2500
933151	2010	21.aug.10	2600
933432	2010	21.aug.10	2700
933482	2010	21.aug.10	4700
933270	2010	21.aug.10	8200
933236	2010	22.aug.10	4500
933114	2010	23.aug.10	1600
933123	2010	23.aug.10	1600
933126	2010	23.aug.10	1700
933143	2010	23.aug.10	1900
933142	2010	23.aug.10	2100
933134	2010	23.aug.10	2300
933346	2010	23.aug.10	4500
933285	2010	23.aug.10	9000
933440	2010	24.aug.10	2400
933466	2010	24.aug.10	3400
933101	2010	25.aug.10	1500
933106	2010	25.aug.10	1600
933112	2010	25.aug.10	1800
933438	2010	25.aug.10	1900
933430	2010	25.aug.10	2300
933149	2010	25.aug.10	2500
933334	2010	25.aug.10	2500
933544	2010	25.aug.10	3200
933226	2010	25.aug.10	4000
933378	2010	26.aug.10	1400
933418	2010	26.aug.10	2100
933150	2010	26.aug.10	2200
933163	2010	27.aug.10	1700
933162	2010	27.aug.10	2500
933173	2010	27.aug.10	3500
933192	2010	27.aug.10	4000
933207	2010	27.aug.10	4200
933375	2010	28.aug.10	1200
933377	2010	28.aug.10	1200
933424	2010	28.aug.10	2500
933441	2010	28.aug.10	2600
933187	2010	28.aug.10	3000
933449	2010	28.aug.10	3500
933461	2010	28.aug.10	4000
933460	2010	28.aug.10	4200
933155	2010	29.aug.10	1600
933403	2010	29.aug.10	1600
933133	2010	29.aug.10	1900
933161	2010	29.aug.10	2100
933700	2011	29.aug.10	5400
933368	2010	30.aug.10	1100
933366	2010	30.aug.10	1200
933105	2010	30.aug.10	1500
933389	2010	30.aug.10	1700
933141	2010	30.aug.10	2000
933148	2010	30.aug.10	2300
933469	2010	30.aug.10	4500
933473	2010	30.aug.10	4900
933478	2010	30.aug.10	5100
933096	2010	31.aug.10	1000
933104	2010	31.aug.10	1400
933381	2010	31.aug.10	1500
933113	2010	31.aug.10	1700
933402	2010	31.aug.10	2000
933406	2010	31.aug.10	2000
933132	2010	31.aug.10	2100
933171	2010	31.aug.10	2800
933186	2010	31.aug.10	3500
933198	2010	31.aug.10	3700
933224	2010	31.aug.10	3700
933225	2010	31.aug.10	4000
933172	2010	31.aug.10	4000
933212	2010	31.aug.10	4300
933849	2011	04.jun.11	4500
933745	2011	04.jun.11	12000
933874	2011	05.jun.11	5000
933924	2011	05.jun.11	5900
933930	2011	05.jun.11	6500
933733	2011	06.jun.11	7400
933833	2011	07.jun.11	5000
933704	2011	08.jun.11	5200
933959	2011	09.jun.11	16100
934017	2011	10.jun.11	3000
933845	2011	10.jun.11	4000
933717	2011	12.jun.11	6300
933941	2011	14.jun.11	6800
933732	2011	14.jun.11	7500
933884	2011	15.jun.11	5500
933942	2011	16.jun.11	8800
933866	2011	18.jun.11	3600
933736	2011	18.jun.11	9300
933743	2011	18.jun.11	9500
933817	2011	19.jun.11	3700
933799	2011	19.jun.11	4000
933664	2011	20.jun.11	4800
933678	2011	20.jun.11	5400
933705	2011	20.jun.11	7000
934023	2011	21.jun.11	7900
933952	2011	21.jun.11	9100
933714	2011	22.jun.11	6200
933949	2011	22.jun.11	7500
933931	2011	22.jun.11	9100
933883	2011	23.jun.11	3800
933891	2011	23.jun.11	5500
933940	2011	23.jun.11	7400
933943	2011	23.jun.11	7600
933671	2011	24.jun.11	5000
933955	2011	25.jun.11	10000
934003	2011	26.jun.11	2500
933823	2011	26.jun.11	3600
933716	2011	26.jun.11	8200
933781	2011	27.jun.11	2800
933839	2011	27.jun.11	3600
933888	2011	27.jun.11	4800
933876	2011	27.jun.11	5000
933926	2011	27.jun.11	6100
933623	2011	28.jun.11	2900
933836	2011	28.jun.11	4100
933672	2011	28.jun.11	5200
933947	2011	28.jun.11	7500
933808	2011	29.jun.11	3700
933850	2011	29.jun.11	4000
933665	2011	29.jun.11	5000
933946	2011	29.jun.11	7300
933951	2011	29.jun.11	8900
933867	2011	30.jun.11	4300
933656	2011	30.jun.11	4500
933917	2011	30.jun.11	5900
933735	2011	30.jun.11	7500
933821	2011	01.jul.11	3700
933766	2011	01.jul.11	3800
933882	2011	01.jul.11	5600
933954	2011	01.jul.11	10300
933840	2011	02.jul.11	3300
933740	2011	02.jul.11	7300
933932	2011	02.jul.11	7600
933742	2011	02.jul.11	8500
933860	2011	03.jul.11	3500
933663	2011	03.jul.11	4500
933870	2011	03.jul.11	4500
933669	2011	03.jul.11	4700
933595	2011	04.jul.11	2100
933631	2011	04.jul.11	3200
933852	2011	04.jul.11	3300
933655	2011	04.jul.11	4500
933846	2011	04.jul.11	4500
933863	2011	04.jul.11	4500
933654	2011	04.jul.11	4800
933662	2011	04.jul.11	5000
933724	2011	04.jul.11	5800
933944	2011	04.jul.11	7500
933596	2011	05.jul.11	1700
933615	2011	05.jul.11	2400
933806	2011	05.jul.11	3500
933822	2011	05.jul.11	4200
933810	2011	05.jul.11	4500
933792	2011	05.jul.11	4500
933838	2011	05.jul.11	4500
933898	2011	05.jul.11	4900
933670	2011	05.jul.11	5100
933910	2011	05.jul.11	6200
933950	2011	05.jul.11	8200
933612	2011	06.jul.11	3000
933698	2011	06.jul.11	6000
933739	2011	06.jul.11	7500
933819	2011	07.jul.11	3400
933892	2011	07.jul.11	4600
933945	2011	07.jul.11	7500
933613	2011	08.jul.11	2600
933639	2011	08.jul.11	3900
933653	2011	08.jul.11	4100
933911	2011	08.jul.11	6000
933890	2011	09.jul.11	5100
934020	2011	09.jul.11	7000
933594	2011	10.jul.11	1800
933779	2011	10.jul.11	2200
933618	2011	10.jul.11	2700
934047	2011	10.jul.11	6000
933703	2011	10.jul.11	6100
933721	2011	10.jul.11	6500
933734	2011	10.jul.11	7700
934010	2011	11.jul.11	3500
933774	2011	11.jul.11	3600
933889	2011	11.jul.11	4700
933632	2011	12.jul.11	3000
933668	2011	12.jul.11	4300
933842	2011	12.jul.11	4600
933683	2011	12.jul.11	4900
933886	2011	12.jul.11	5100
933871	2011	12.jul.11	5500
933702	2011	12.jul.11	5800
933913	2011	12.jul.11	6100
933939	2011	12.jul.11	6700
933796	2011	13.jul.11	3300
933899	2011	13.jul.11	4900
933854	2011	13.jul.11	5800
934000	2011	14.jul.11	1500
933635	2011	14.jul.11	2700
933820	2011	14.jul.11	3500
933855	2011	14.jul.11	4200
933604	2011	15.jul.11	2300
933609	2011	15.jul.11	2800
933790	2011	15.jul.11	2800
933920	2011	15.jul.11	5000
933915	2011	15.jul.11	5100
933713	2011	15.jul.11	6100
933937	2011	15.jul.11	7000
933769	2011	16.jul.11	1800
933625	2011	16.jul.11	2900
933651	2011	16.jul.11	4400
933856	2011	16.jul.11	4500
933689	2011	16.jul.11	4900
933697	2011	16.jul.11	5400
933712	2011	16.jul.11	7300
933746	2011	16.jul.11	14700
933762	2011	17.jul.11	1800
933784	2011	17.jul.11	2600
934052	2011	17.jul.11	7600
933600	2011	18.jul.11	1700
933800	2011	18.jul.11	3500
933859	2011	18.jul.11	3800
933862	2011	18.jul.11	4000
933641	2011	18.jul.11	4200
933858	2011	18.jul.11	4800
933829	2011	19.jul.11	3200
933677	2011	19.jul.11	4800
933962	2011	20.jul.11	2000
933626	2011	20.jul.11	3000
933773	2011	20.jul.11	3000
933804	2011	20.jul.11	3200
933830	2011	20.jul.11	3700
933861	2011	20.jul.11	4400
933881	2011	20.jul.11	4700
933895	2011	20.jul.11	5100
933900	2011	20.jul.11	5200
933933	2011	20.jul.11	5300
933922	2011	20.jul.11	5600
933725	2011	20.jul.11	7200
933723	2011	20.jul.11	7200
933927	2011	20.jul.11	7700
933960	2011	21.jul.11	2000
933640	2011	21.jul.11	4500
933907	2011	21.jul.11	4900
933661	2011	21.jul.11	5500
933720	2011	21.jul.11	7800
933983	2011	21.jul.11	9800
933811	2011	22.jul.11	2900
933622	2011	22.jul.11	3000
933638	2011	22.jul.11	3600
933828	2011	22.jul.11	3700
933970	2011	22.jul.11	3800
933650	2011	22.jul.11	4700
933660	2011	22.jul.11	5000
933980	2011	22.jul.11	5800
933894	2011	22.jul.11	6000
933912	2011	22.jul.11	6400
933938	2011	22.jul.11	6800
934021	2011	22.jul.11	8000
933982	2011	22.jul.11	9200
933761	2011	23.jul.11	1900
933787	2011	23.jul.11	2700
933813	2011	23.jul.11	3000
933795	2011	23.jul.11	3200
933812	2011	23.jul.11	3200
933857	2011	23.jul.11	4000
933997	2011	23.jul.11	5000
933979	2011	23.jul.11	5800
933904	2011	23.jul.11	5800
933770	2011	24.jul.11	1600
933599	2011	24.jul.11	2200
933963	2011	24.jul.11	2200
933802	2011	24.jul.11	2500
933805	2011	24.jul.11	2600
933791	2011	24.jul.11	2900
933832	2011	24.jul.11	4000
933676	2011	24.jul.11	4800
933637	2011	24.jul.11	4900
933953	2011	24.jul.11	8000
933782	2011	25.jul.11	2600
933649	2011	25.jul.11	4500
933885	2011	25.jul.11	4500
933897	2011	25.jul.11	4500
933896	2011	25.jul.11	4700
933826	2011	25.jul.11	5000
933918	2011	25.jul.11	5700
933957	2011	25.jul.11	7200
933730	2011	25.jul.11	7300
933603	2011	26.jul.11	2000
933968	2011	26.jul.11	2600
933629	2011	26.jul.11	3300
933634	2011	26.jul.11	3300
933972	2011	26.jul.11	4000
933648	2011	26.jul.11	4000
933675	2011	26.jul.11	5000
933976	2011	26.jul.11	5000
933975	2011	26.jul.11	5000
933764	2011	27.jul.11	2200
933848	2011	27.jul.11	3500
933853	2011	27.jul.11	4700
933901	2011	27.jul.11	5000
933728	2011	27.jul.11	8700
933831	2011	28.jul.11	3700
933818	2011	28.jul.11	3800
933682	2011	28.jul.11	5000
933977	2011	28.jul.11	5600
933906	2011	28.jul.11	6200
933958	2011	28.jul.11	11500
933608	2011	29.jul.11	2300
933614	2011	29.jul.11	2500
933617	2011	29.jul.11	3000
933687	2011	30.jul.11	5000
933719	2011	30.jul.11	7200
933681	2011	31.jul.11	5300
933680	2011	31.jul.11	5500
933967	2011	01.aug.11	2500
933998	2011	01.aug.11	5000
933686	2011	01.aug.11	5700
934048	2011	01.aug.11	5700
933611	2011	02.aug.11	2500
933647	2011	02.aug.11	4400
933994	2011	02.aug.11	5000
933685	2011	02.aug.11	5500
933597	2011	03.aug.11	1800
933621	2011	03.aug.11	3000
933684	2011	03.aug.11	5600
933775	2011	04.aug.11	3200
933771	2011	04.aug.11	4200
933841	2011	04.aug.11	4400
933789	2011	04.aug.11	4700
933801	2011	04.aug.11	5300
933699	2011	04.aug.11	5800
933696	2011	04.aug.11	6200
933731	2011	04.aug.11	7600
933988	2011	05.aug.11	1500
933778	2011	05.aug.11	3200
934011	2011	05.aug.11	4700
933961	2011	06.aug.11	2600
933797	2011	06.aug.11	4500
933837	2011	06.aug.11	4800
933710	2011	06.aug.11	5000
933996	2011	06.aug.11	5000
934004	2011	07.aug.11	2000
933807	2011	07.aug.11	5500
933709	2011	07.aug.11	5800
933999	2011	07.aug.11	6000
934050	2011	08.aug.11	3000
933809	2011	08.aug.11	3100
933847	2011	08.aug.11	3900
934024	2011	08.aug.11	4000
933879	2011	08.aug.11	4700
933914	2011	08.aug.11	4700
933887	2011	08.aug.11	4800
934015	2011	08.aug.11	5200
933607	2011	09.aug.11	1800
933630	2011	09.aug.11	2200
934008	2011	09.aug.11	3400
934007	2011	09.aug.11	3500
933633	2011	09.aug.11	3950
933646	2011	09.aug.11	4200
933659	2011	09.aug.11	4800
934049	2011	09.aug.11	6206
933956	2011	09.aug.11	9700
933744	2011	09.aug.11	10300
933989	2011	10.aug.11	2000
933991	2011	10.aug.11	3000
933878	2011	10.aug.11	4500
933921	2011	10.aug.11	5400
934019	2011	11.aug.11	5000
934054	2011	11.aug.11	9000
933620	2011	12.aug.11	2100
933834	2011	12.aug.11	3200
933645	2011	12.aug.11	3400
933992	2011	12.aug.11	3600
933794	2011	12.aug.11	4200
933658	2011	12.aug.11	4400
933793	2011	12.aug.11	4500
933903	2011	12.aug.11	5000
934013	2011	13.aug.11	5600
934053	2011	13.aug.11	10000
933990	2011	14.aug.11	3200
933844	2011	14.aug.11	3600
933690	2011	14.aug.11	4700
933880	2011	14.aug.11	4800
933693	2011	14.aug.11	4800
933905	2011	14.aug.11	5600
933936	2011	14.aug.11	7000
933788	2011	15.aug.11	3000
933815	2011	15.aug.11	3700
933692	2011	15.aug.11	4900
933868	2011	15.aug.11	5000
933722	2011	15.aug.11	6400
933727	2011	15.aug.11	6500
933964	2011	16.aug.11	2300
933777	2011	16.aug.11	2500
933816	2011	16.aug.11	3100
933652	2011	16.aug.11	4200
933875	2011	16.aug.11	4900
934046	2011	16.aug.11	5200
933776	2011	17.aug.11	2500
933628	2011	17.aug.11	3400
934044	2011	17.aug.11	3500
933657	2011	17.aug.11	3900
933644	2011	17.aug.11	4100
934051	2011	17.aug.11	7550
933606	2011	18.aug.11	1900
933772	2011	18.aug.11	2300
933827	2011	18.aug.11	3700
933893	2011	18.aug.11	4600
933873	2011	18.aug.11	4600
933786	2011	18.aug.11	5000
934042	2011	18.aug.11	5000
933929	2011	18.aug.11	6000
933601	2011	19.aug.11	2000
933674	2011	19.aug.11	4200
933691	2011	19.aug.11	5300
933711	2011	19.aug.11	5500
933966	2011	20.aug.11	2400
933973	2011	20.aug.11	4100
933974	2011	20.aug.11	4600
933916	2011	20.aug.11	5000
933981	2011	20.aug.11	5900
933948	2011	20.aug.11	7200
933610	2011	21.aug.11	2100
934043	2011	21.aug.11	4500
933667	2011	21.aug.11	4900
933694	2011	21.aug.11	5200
933695	2011	21.aug.11	5500
934006	2011	22.aug.11	2300
933763	2011	22.aug.11	3200
933872	2011	23.aug.11	4100
933679	2011	23.aug.11	4200
933673	2011	23.aug.11	5500
933934	2011	23.aug.11	6100
933768	2011	24.aug.11	1900
933616	2011	24.aug.11	2100
933965	2011	24.aug.11	2400
933785	2011	24.aug.11	2600
933627	2011	24.aug.11	3100
934009	2011	24.aug.11	4000
933593	2011	25.aug.11	1000
933598	2011	25.aug.11	1700
934012	2011	25.aug.11	3500
933624	2011	26.aug.11	2900
933619	2011	26.aug.11	3260
933851	2011	26.aug.11	4700
934022	2011	26.aug.11	8500
933701	2011	27.aug.11	5400
933592	2011	28.aug.11	1100
933605	2011	28.aug.11	2300
933783	2011	28.aug.11	2700
933869	2011	28.aug.11	3600
933877	2011	28.aug.11	4700
933925	2011	28.aug.11	5800
933923	2011	28.aug.11	6100
933737	2011	28.aug.11	8000
934005	2011	29.aug.11	2200
934040	2011	29.aug.11	2400
933636	2011	29.aug.11	3300
933666	2011	29.aug.11	3800
933803	2011	30.aug.11	4000
933729	2011	30.aug.11	14600
933780	2011	31.aug.11	2200
934002	2011	31.aug.11	2500
933864	2011	31.aug.11	3700
934014	2011	31.aug.11	4370
934106	2011	31.aug.11	5000
933706	2011	31.aug.11	5700
933707	2011	31.aug.11	6100
933718	2011	31.aug.11	6600
933902	2011	07.sep.11	6000
933715	2011	11.sep.11	6300
934451	2012	01.jun.12	9700
934571	2012	02.jun.12	6200
934623	2012	04.jun.12	14200
934463	2012	05.jun.12	10800
934587	2012	06.jun.12	7200
934596	2012	06.jun.12	8100
934684	2012	09.jun.12	11800
934552	2012	10.jun.12	4300
934440	2012	11.jun.12	8500
934462	2012	13.jun.12	9500
934597	2012	14.jun.12	9200
934580	2012	16.jun.12	7100
934615	2012	16.jun.12	8500
934614	2012	16.jun.12	9500
934619	2012	16.jun.12	10300
934618	2012	16.jun.12	10500
934446	2012	17.jun.12	9400
934466	2012	17.jun.12	14200
934611	2012	18.jun.12	9500
934617	2012	18.jun.12	11000
934568	2012	19.jun.12	5900
934551	2012	20.jun.12	4300
934433	2012	20.jun.12	5200
934579	2012	20.jun.12	7300
934591	2012	20.jun.12	8000
934595	2012	20.jun.12	8500
934628	2012	22.jun.12	5000
934412	2012	23.jun.12	4100
934450	2012	23.jun.12	8500
934620	2012	23.jun.12	13800
934610	2012	25.jun.12	10600
934570	2012	26.jun.12	6000
934586	2012	26.jun.12	8000
934476	2012	27.jun.12	8000
934461	2012	27.jun.12	9600
934547	2012	28.jun.12	4100
934612	2012	28.jun.12	10000
934605	2012	28.jun.12	11300
934658	2012	29.jun.12	9000
934663	2012	29.jun.12	12000
934416	2012	30.jun.12	3800
934594	2012	30.jun.12	8500
934521	2012	01.jul.12	3000
934402	2012	01.jul.12	3300
934405	2012	01.jul.12	3500
934543	2012	01.jul.12	4100
934604	2012	02.jul.12	9700
934609	2012	02.jul.12	10400
934378	2012	03.jul.12	3000
934657	2012	04.jul.12	2600
934392	2012	04.jul.12	2700
934529	2012	04.jul.12	4000
934560	2012	04.jul.12	5200
934682	2012	04.jul.12	5850
934590	2012	04.jul.12	7100
934631	2012	04.jul.12	7700
934589	2012	04.jul.12	8000
934449	2012	04.jul.12	8500
934398	2012	05.jul.12	2900
934629	2012	05.jul.12	5100
934430	2012	05.jul.12	6000
934445	2012	05.jul.12	7800
934665	2012	05.jul.12	8400
934660	2012	06.jul.12	3000
934565	2012	07.jul.12	6200
934465	2012	07.jul.12	11000
934370	2012	08.jul.12	2000
934507	2012	08.jul.12	2400
934516	2012	08.jul.12	3300
934520	2012	08.jul.12	4000
934528	2012	08.jul.12	4600
934578	2012	08.jul.12	8500
934608	2012	08.jul.12	9700
934692	2012	09.jul.12	2000
934427	2012	09.jul.12	4600
934435	2012	09.jul.12	6400
934458	2012	09.jul.12	8600
934680	2012	10.jul.12	2500
934539	2012	10.jul.12	4100
934654	2012	11.jul.12	3000
934681	2012	11.jul.12	4800
934575	2012	11.jul.12	7000
934447	2012	11.jul.12	9400
934643	2012	12.jul.12	800
934468	2012	12.jul.12	13000
934622	2012	12.jul.12	18000
934546	2012	13.jul.12	4000
934700	2012	13.jul.12	4500
934585	2012	13.jul.12	9200
934464	2012	13.jul.12	10500
934647	2012	14.jul.12	1200
934399	2012	14.jul.12	2900
934562	2012	14.jul.12	5300
934577	2012	14.jul.12	7200
934355	2012	15.jul.12	1000
934648	2012	15.jul.12	1200
934470	2012	15.jul.12	1500
934484	2012	15.jul.12	1700
934531	2012	15.jul.12	4300
934661	2012	15.jul.12	5200
934683	2012	15.jul.12	6400
934687	2012	16.jul.12	2200
934511	2012	16.jul.12	3000
934550	2012	16.jul.12	4100
934554	2012	16.jul.12	4600
934522	2012	17.jul.12	3600
934567	2012	17.jul.12	5400
934443	2012	17.jul.12	7500
934581	2012	17.jul.12	8500
934602	2012	17.jul.12	9000
934441	2012	18.jul.12	7500
934584	2012	18.jul.12	7900
934607	2012	18.jul.12	10000
934369	2012	19.jul.12	1500
934388	2012	19.jul.12	2900
934411	2012	19.jul.12	3600
934415	2012	19.jul.12	3600
934422	2012	19.jul.12	4200
934428	2012	19.jul.12	4600
934448	2012	19.jul.12	8200
934621	2012	19.jul.12	12000
934642	2012	20.jul.12	800
934523	2012	20.jul.12	3500
934616	2012	20.jul.12	10500
934645	2012	21.jul.12	2000
934454	2012	21.jul.12	7200
934601	2012	21.jul.12	9200
934380	2012	22.jul.12	2600
934542	2012	22.jul.12	3500
934566	2012	22.jul.12	5600
934475	2012	22.jul.12	6500
934630	2012	22.jul.12	6700
934588	2012	22.jul.12	8300
934456	2012	22.jul.12	9400
934403	2012	23.jul.12	3100
934438	2012	23.jul.12	6100
934459	2012	23.jul.12	9800
934500	2012	24.jul.12	2700
934625	2012	24.jul.12	2700
934383	2012	24.jul.12	2800
934424	2012	24.jul.12	5500
934593	2012	24.jul.12	9200
934477	2012	25.jul.12	1000
934513	2012	25.jul.12	2600
934382	2012	25.jul.12	3000
934473	2012	25.jul.12	3300
934535	2012	25.jul.12	4000
934574	2012	25.jul.12	7500
934693	2012	26.jul.12	2700
934391	2012	26.jul.12	2800
934534	2012	26.jul.12	3800
934564	2012	26.jul.12	5000
934569	2012	26.jul.12	5500
934563	2012	26.jul.12	5600
934559	2012	26.jul.12	7000
934400	2012	27.jul.12	3500
934423	2012	27.jul.12	4100
934432	2012	27.jul.12	6100
934439	2012	27.jul.12	6900
934488	2012	28.jul.12	2200
934372	2012	28.jul.12	2300
934387	2012	28.jul.12	2500
934413	2012	28.jul.12	4200
934474	2012	28.jul.12	6000
934677	2012	28.jul.12	7100
934632	2012	28.jul.12	8500
934365	2012	29.jul.12	1500
934514	2012	29.jul.12	2900
934472	2012	29.jul.12	3100
934390	2012	29.jul.12	3500
934410	2012	29.jul.12	3900
934667	2012	30.jul.12	1000
934397	2012	30.jul.12	3400
934537	2012	30.jul.12	4700
934364	2012	31.jul.12	1500
934396	2012	31.jul.12	2900
934401	2012	31.jul.12	3400
934444	2012	31.jul.12	7600
934455	2012	31.jul.12	9000
934668	2012	01.aug.12	1150
934487	2012	01.aug.12	1400
934656	2012	01.aug.12	3457
934673	2012	01.aug.12	4200
934644	2012	02.aug.12	1200
934386	2012	02.aug.12	3400
934389	2012	02.aug.12	3560
934429	2012	02.aug.12	6100
934434	2012	02.aug.12	6100
934576	2012	02.aug.12	7200
934497	2012	03.aug.12	2200
934381	2012	03.aug.12	2600
934701	2012	03.aug.12	5200
934354	2012	04.aug.12	1160
934634	2012	04.aug.12	5200
934356	2012	05.aug.12	1400
934361	2012	05.aug.12	1800
934503	2012	05.aug.12	3000
934527	2012	05.aug.12	3500
934533	2012	05.aug.12	3600
934536	2012	05.aug.12	4000
934431	2012	05.aug.12	6100
934385	2012	06.aug.12	2500
934669	2012	06.aug.12	2500
934494	2012	06.aug.12	2700
934671	2012	06.aug.12	2800
934421	2012	06.aug.12	3700
934592	2012	06.aug.12	7700
934453	2012	06.aug.12	8100
934457	2012	06.aug.12	8500
934395	2012	07.aug.12	2600
934672	2012	07.aug.12	3000
934532	2012	07.aug.12	3300
934414	2012	07.aug.12	4400
934676	2012	07.aug.12	5800
934460	2012	07.aug.12	9800
934357	2012	08.aug.12	1700
934374	2012	08.aug.12	2000
934384	2012	08.aug.12	2900
934418	2012	08.aug.12	3600
934426	2012	08.aug.12	4600
934674	2012	08.aug.12	4700
934558	2012	08.aug.12	5400
934437	2012	08.aug.12	6500
934469	2012	08.aug.12	16500
934359	2012	09.aug.12	1500
934368	2012	09.aug.12	2000
934679	2012	09.aug.12	2500
934646	2012	10.aug.12	1600
934362	2012	10.aug.12	1900
934371	2012	10.aug.12	2000
934394	2012	10.aug.12	3000
934425	2012	10.aug.12	4400
934702	2012	10.aug.12	7000
934649	2012	11.aug.12	1500
934408	2012	11.aug.12	3200
934549	2012	11.aug.12	3500
934496	2012	12.aug.12	2000
934512	2012	12.aug.12	3000
934650	2012	12.aug.12	3500
934409	2012	12.aug.12	3700
934406	2012	12.aug.12	4200
934442	2012	12.aug.12	7000
934613	2012	12.aug.12	13500
934624	2012	13.aug.12	1800
934626	2012	13.aug.12	3900
934541	2012	13.aug.12	4000
934545	2012	13.aug.12	4100
934627	2012	13.aug.12	4900
934348	2012	14.aug.12	1300
934360	2012	14.aug.12	1500
934670	2012	14.aug.12	2500
934485	2012	15.aug.12	1800
934492	2012	15.aug.12	2000
934393	2012	15.aug.12	2300
934471	2012	15.aug.12	2800
934509	2012	15.aug.12	3000
934633	2012	15.aug.12	4000
934573	2012	15.aug.12	6300
934452	2012	15.aug.12	8500
934698	2012	16.aug.12	1120
934379	2012	16.aug.12	2500
934694	2012	16.aug.12	9500
934651	2012	17.aug.12	1900
934504	2012	17.aug.12	3000
934517	2012	17.aug.12	3600
934417	2012	17.aug.12	4600
934498	2012	18.aug.12	2100
934524	2012	18.aug.12	3100
934553	2012	18.aug.12	4500
934662	2012	18.aug.12	7700
934659	2012	18.aug.12	8000
934367	2012	19.aug.12	1800
934652	2012	19.aug.12	2000
934377	2012	19.aug.12	2000
934548	2012	19.aug.12	5500
934555	2012	19.aug.12	5500
934493	2012	20.aug.12	2000
934375	2012	20.aug.12	2200
934653	2012	20.aug.12	2300
934526	2012	20.aug.12	3500
934420	2012	20.aug.12	4300
934467	2012	20.aug.12	12100
934499	2012	21.aug.12	2200
934489	2012	21.aug.12	2300
934557	2012	21.aug.12	5600
934606	2012	21.aug.12	9500
934655	2012	22.aug.12	3300
934376	2012	24.aug.12	2500
934688	2012	24.aug.12	4400
934373	2012	25.aug.12	2000
934495	2012	25.aug.12	2100
934519	2012	25.aug.12	3500
934544	2012	25.aug.12	4000
934483	2012	27.aug.12	1800
934486	2012	27.aug.12	2600
934501	2012	27.aug.12	2700
934506	2012	27.aug.12	2800
934515	2012	27.aug.12	3000
934518	2012	27.aug.12	3000
934703	2012	27.aug.12	5500
934358	2012	28.aug.12	1800
934419	2012	28.aug.12	4400
934505	2012	29.aug.12	2300
934600	2012	29.aug.12	10000
934366	2012	30.aug.12	1800
934510	2012	30.aug.12	2600
934502	2012	31.aug.12	2600
934157	2013	04.jun.13	4200
934245	2013	05.jun.13	6200
934263	2013	15.jun.13	10300
934264	2013	15.jun.13	10800
934175	2013	16.jun.13	7800
934188	2013	16.jun.13	12000
934180	2013	17.jun.13	7800
934241	2013	18.jun.13	5800
934265	2013	18.jun.13	12400
934202	2013	19.jun.13	2200
934269	2013	21.jun.13	4700
934259	2013	21.jun.13	9400
934238	2013	22.jun.13	5500
934231	2013	23.jun.13	5900
934260	2013	23.jun.13	10900
934235	2013	24.jun.13	4500
934162	2013	24.jun.13	5200
934179	2013	24.jun.13	7600
934239	2013	25.jun.13	4900
934182	2013	25.jun.13	7500
934261	2013	27.jun.13	10500
934174	2013	28.jun.13	6500
934272	2013	29.jun.13	5300
934244	2013	29.jun.13	6100
934176	2013	29.jun.13	7200
934250	2013	29.jun.13	8800
934224	2013	30.jun.13	4200
934167	2013	30.jun.13	5400
934262	2013	30.jun.13	11100
934160	2013	01.jul.13	4700
934288	2013	01.jul.13	7500
934237	2013	02.jul.13	5100
934236	2013	02.jul.13	5600
934243	2013	04.jul.13	6200
934253	2013	05.jul.13	7300
934225	2013	06.jul.13	5200
934173	2013	06.jul.13	7000
934120	2013	07.jul.13	1700
934230	2013	07.jul.13	4400
934240	2013	07.jul.13	6100
934136	2013	08.jul.13	3000
934164	2013	08.jul.13	4600
934221	2013	08.jul.13	4700
934229	2013	08.jul.13	5500
934273	2013	08.jul.13	6400
934251	2013	08.jul.13	6800
934135	2013	10.jul.13	2600
934159	2013	10.jul.13	4000
934256	2013	11.jul.13	7000
934189	2013	12.jul.13	5000
934271	2013	13.jul.13	7400
934129	2013	14.jul.13	2500
934286	2013	14.jul.13	4000
934153	2013	14.jul.13	4100
934252	2013	14.jul.13	7100
934201	2013	15.jul.13	1700
934215	2013	15.jul.13	4800
934170	2013	15.jul.13	5500
934178	2013	16.jul.13	6400
934184	2013	16.jul.13	7800
934232	2013	17.jul.13	4500
934233	2013	17.jul.13	4700
934166	2013	17.jul.13	5600
934141	2013	18.jul.13	4200
934177	2013	18.jul.13	7000
934267	2013	19.jul.13	3500
934145	2013	19.jul.13	3500
934268	2013	19.jul.13	3700
934222	2013	19.jul.13	4700
934169	2013	20.jul.13	6000
934275	2013	21.jul.13	7800
934125	2013	24.jul.13	2600
934206	2013	24.jul.13	2900
934223	2013	25.jul.13	4500
934274	2013	25.jul.13	5000
934247	2013	25.jul.13	6500
934118	2013	26.jul.13	1900
934133	2013	26.jul.13	2900
934119	2013	27.jul.13	1700
